,event_source,ONNET_OUTGOING_Usage,ONNET_INCOMING,OFFNET_OUTGOING_Usage,OFFNET_INCOMING_Usage,IDD_INCOMING_Usage,Peo_TV_Package,PEO_TV_Usage,Location_Identifier
1771,342256488,MEDIUM,LOW,MEDIUM,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200HPG-NODE432141
1772,342256517,MEDIUM,MEDIUM,LOW,LOW,NO,PEO_SILVER_PLUS,HIGH,MSAG5200HPG-NODE432141
1773,342256527,MEDIUM,LOW,MEDIUM,LOW,LOW,PEO_UTHAYAM,LOW,MSAG5200HPG-NODE432141
1774,342256538,MEDIUM,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200HPG-NODE432141
1775,342256545,HIGH,HIGH,MEDIUM,MEDIUM,LOW,PEO_SILVER,LOW,MSAG5200HPG-NODE432141
1776,342256590,MEDIUM,LOW,HIGH,MEDIUM,NO,PEO_SILVER,LOW,MSAG5200HPG-NODE432141
1777,342256592,LOW,NO,NO,NO,NO,NO,NO,MSAG5200HPG-NODE432141
1778,342256599,LOW,LOW,LOW,LOW,NO,PEO_SILVER,NO,MSAG5200HPG-NODE432141
1779,342256715,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200HPG-NODE432141
1780,342284035,MEDIUM,LOW,LOW,LOW,NO,PEO_UTHAYAM,LOW,MSAG5200MGE-NODE428381
1781,342284048,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200MGE-NODE428381
1782,342284052,LOW,MEDIUM,NO,MEDIUM,LOW,NO,NO,MSAG5200MGE-NODE428381
1783,342284217,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_UTHAYAM,MEDIUM,MSAG5200MGE-NODE428381
1784,342284250,HIGH,HIGH,HIGH,MEDIUM,LOW,NO,NO,MSAG5200MGE-NODE428381
1785,342284317,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200MGE-NODE428381
1786,342284333,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200MGE-NODE428381
1787,342284383,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLMV-GDM-NODE482491
1788,342284420,LOW,MEDIUM,LOW,MEDIUM,NO,NO,NO,MSAG5200MGE-NODE428381
1789,342284451,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200MGE-NODE428381
1790,342284661,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200MGE-NODE428381
1791,342284852,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200MGE-NODE428381
1792,342294086,LOW,LOW,HIGH,MEDIUM,NO,NO,NO,MSAG5200MGE-NODE428381
1793,342294116,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200MGE-NODE428381
1794,342294130,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200MGE-NODE428381
1795,342294215,LOW,LOW,LOW,LOW,NO,PEO_UTHAYAM,LOW,MSAG5200MGE-NODE428381
1796,342294217,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200MGE-NODE428381
1797,342294221,LOW,NO,NO,NO,NO,NO,NO,MSAG5200MGE-NODE428381
1798,342294302,LOW,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200MGE-NODE428381
1799,342294330,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200MGE-NODE428381
1800,342294550,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200MGE-NODE428381
1801,352052129,LOW,LOW,LOW,LOW,NO,NO,NO,ZXDSL9806H-ISLKE-NRP-NODE495731
1802,352052328,LOW,LOW,MEDIUM,LOW,NO,NO,NO,ZXDSL9806H-ISLKE-NRP-NODE495731
1803,352221102,LOW,LOW,LOW,LOW,NO,PEO_UTHAYAM,MEDIUM,ZXDSL9806H-ISLKE-NRP-NODE495731
1804,352221138,LOW,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,ZXDSL9806H-ISLKE-NRP-NODE495731
1805,352221195,LOW,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,ZXDSL9806H-ISLKE-NRP-NODE495731
1806,352221658,MEDIUM,MEDIUM,LOW,MEDIUM,NO,PEO_SILVER,MEDIUM,ZXDSL9806H-ISLKE-NRP-NODE495731
1807,352221689,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,ZXDSL9806H-ISLKE-NRP-NODE495731
1808,352221704,MEDIUM,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,ZXDSL9806H-ISLKE-NRP-NODE495731
1809,352221710,MEDIUM,LOW,MEDIUM,MEDIUM,HIGH,PEO_SILVER,NO,ZXDSL9806H-ISLKE-NRP-NODE495731
1810,352221723,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER,HIGH,ZXDSL9806H-ISLKE-NRP-NODE495731
1811,352221745,LOW,LOW,LOW,LOW,LOW,PEO_SILVER,MEDIUM,ZXDSL9806H-ISLKE-NRP-NODE495731
1812,352221763,LOW,MEDIUM,LOW,LOW,NO,PEO_SILVER,HIGH,ZXDSL9806H-ISLKE-NRP-NODE495731
1813,352221766,LOW,LOW,LOW,LOW,NO,PEO_SILVER,NO,ZXDSL9806H-ISLKE-NRP-NODE495731
1814,352223186,LOW,LOW,LOW,LOW,LOW,NO,NO,ZXDSL9806H-ISLKE-NRP-NODE495731
1815,352223199,LOW,LOW,LOW,LOW,NO,NO,NO,ZXDSL9806H-ISLKE-NRP-NODE495731
1816,352223385,MEDIUM,MEDIUM,LOW,LOW,NO,NO,NO,ZXDSL9806H-ISLKE-NRP-NODE495731
1817,352223386,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,ZXDSL9806H-ISLKE-NRP-NODE495731
1818,352231942,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,ZXDSL9806H-ISLKE-NRP-NODE495731
1819,352232195,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,MEDIUM,ZXDSL9806H-ISLKE-NRP-NODE495731
1820,352232298,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,MEDIUM,ZXDSL9806H-ISLKE-NRP-NODE495731
1821,372050505,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1822,372050511,LOW,LOW,MEDIUM,LOW,LOW,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1823,372050520,LOW,LOW,LOW,MEDIUM,LOW,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1824,372050530,LOW,MEDIUM,LOW,LOW,NO,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1825,372050550,LOW,LOW,LOW,MEDIUM,MEDIUM,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1826,372050560,LOW,LOW,MEDIUM,LOW,MEDIUM,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1827,372050561,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1828,372050566,MEDIUM,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200-ISLHZ-BRL-NODE471911
1829,372050571,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1830,372050580,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1831,372050581,LOW,MEDIUM,LOW,MEDIUM,NO,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1832,372050582,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1833,372050595,MEDIUM,MEDIUM,LOW,LOW,NO,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1834,372050597,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1835,372050606,LOW,NO,LOW,LOW,NO,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1836,372050609,LOW,MEDIUM,HIGH,MEDIUM,NO,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1837,372291592,LOW,NO,NO,NO,NO,PEO_SILVER,LOW,MSAG5200-ISLHZ-BRL-NODE471911
1838,372291647,LOW,LOW,NO,LOW,NO,NO,NO,MSAG5200-ISLHZ-BRL-NODE471911
1839,382221009,MEDIUM,MEDIUM,MEDIUM,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1840,382221036,LOW,NO,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1841,382221058,LOW,LOW,NO,LOW,NO,PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1842,382221059,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1843,382221060,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1844,382221061,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1845,382221062,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1846,382221063,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1847,382221087,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1848,382221088,LOW,LOW,LOW,LOW,NO,PEO_SILVER,NO,MSAG5200PH-AKG-NODE431631
1849,382221089,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1850,382221091,LOW,LOW,LOW,NO,NO,PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1851,382221092,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1852,382221093,LOW,NO,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1853,382221264,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1854,382221294,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1855,382230067,MEDIUM,HIGH,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1856,382230071,LOW,LOW,LOW,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1857,382230109,MEDIUM,LOW,MEDIUM,LOW,MEDIUM,NO,NO,MSAG5200PH-AKG-NODE431631
1858,382230114,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1859,382230202,LOW,LOW,LOW,LOW,LOW,PEO_UTHAYAM,NO,MSAG5200PH-AKG-NODE431631
1860,382230358,LOW,LOW,MEDIUM,LOW,LOW,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1861,382230552,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1862,382230556,LOW,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1863,382230721,LOW,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1864,382230733,MEDIUM,HIGH,HIGH,MEDIUM,NO,PRANAMA,MEDIUM,MSAG5200PH-AKG-NODE431631
1865,382230770,MEDIUM,MEDIUM,MEDIUM,HIGH,MEDIUM,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1866,382231158,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1867,382231235,LOW,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1868,382231443,MEDIUM,MEDIUM,MEDIUM,LOW,MEDIUM,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1869,382231976,MEDIUM,MEDIUM,MEDIUM,LOW,MEDIUM,NO,NO,MSAG5200PH-AKG-NODE431631
1870,382232185,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1871,382232195,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,NO,MSAG5200PH-AKG-NODE431631
1872,382232254,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,NO,MSAG5200PH-AKG-NODE431631
1873,382232751,MEDIUM,HIGH,LOW,MEDIUM,LOW,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1874,382232799,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1875,382232928,MEDIUM,MEDIUM,MEDIUM,HIGH,MEDIUM,PRANAMA,MEDIUM,MSAG5200PH-AKG-NODE431631
1876,382232958,MEDIUM,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1877,382232961,MEDIUM,MEDIUM,MEDIUM,HIGH,MEDIUM,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1878,382232965,MEDIUM,MEDIUM,MEDIUM,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1879,382233000,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,PEO_UTHAYAM,HIGH,MSAG5200PH-AKG-NODE431631
1880,382233042,MEDIUM,MEDIUM,HIGH,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1881,382233175,MEDIUM,MEDIUM,MEDIUM,LOW,MEDIUM,PEO_SILVER,NO,MSAG5200PH-AKG-NODE431631
1882,382233254,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1883,382233432,LOW,LOW,LOW,LOW,MEDIUM,PEO_UTHAYAM,NO,MSAG5200PH-AKG-NODE431631
1884,382233472,LOW,LOW,MEDIUM,LOW,NO,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1885,382233976,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1886,382234296,LOW,LOW,MEDIUM,LOW,NO,PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1887,382234444,MEDIUM,MEDIUM,LOW,MEDIUM,MEDIUM,NO,NO,MSAG5200PH-AKG-NODE431631
1888,382234469,MEDIUM,LOW,HIGH,MEDIUM,MEDIUM,PEO_SILVER,NO,MSAG5200PH-AKG-NODE431631
1889,382234539,MEDIUM,MEDIUM,LOW,LOW,NO,NEW_SLT_STAFF_PACKAGE,MEDIUM,MSAG5200PH-AKG-NODE431631
1890,382234589,LOW,MEDIUM,LOW,LOW,MEDIUM,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1891,382234795,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,NO,NO,MSAG5200PH-AKG-NODE431631
1892,382234905,LOW,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1893,382234941,MEDIUM,MEDIUM,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1894,382235001,LOW,MEDIUM,MEDIUM,MEDIUM,LOW,PEO_UTHAYAM,NO,MSAG5200PH-AKG-NODE431631
1895,382235026,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,NO,NO,MSAG5200PH-AKG-NODE431631
1896,382235239,MEDIUM,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1897,382235311,LOW,LOW,LOW,LOW,LOW,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1898,382235576,HIGH,MEDIUM,LOW,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1899,382235652,LOW,LOW,LOW,MEDIUM,LOW,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1900,382235658,LOW,LOW,LOW,LOW,LOW,PEO_UTHAYAM,MEDIUM,MSAG5200PH-AKG-NODE431631
1901,382235706,LOW,LOW,LOW,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1902,382235845,LOW,LOW,MEDIUM,MEDIUM,LOW,PEO_UTHAYAM,MEDIUM,MSAG5200PH-AKG-NODE431631
1903,382235878,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,NO,NO,MSAG5200PH-AKG-NODE431631
1904,382236077,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1905,382236084,MEDIUM,MEDIUM,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1906,382236135,MEDIUM,MEDIUM,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1907,382236156,MEDIUM,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1908,382236705,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1909,382237063,LOW,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1910,382237115,LOW,MEDIUM,LOW,MEDIUM,LOW,NO,NO,MSAG5200PH-AKG-NODE431631
1911,382237121,LOW,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1912,382237333,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1913,382237771,LOW,LOW,LOW,LOW,NO,PEO_SILVER,NO,MSAG5200PH-AKG-NODE431631
1914,382238021,LOW,MEDIUM,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1915,382238022,LOW,LOW,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1916,382238425,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_UTHAYAM,MEDIUM,MSAG5200PH-AKG-NODE431631
1917,382238457,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,PEO_UTHAYAM,LOW,MSAG5200PH-AKG-NODE431631
1918,382238589,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_SILVER,NO,MSAG5200PH-AKG-NODE431631
1919,382238689,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1920,382238771,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1921,382238997,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_UTHAYAM,MEDIUM,MSAG5200PH-AKG-NODE431631
1922,382239005,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HIGH,PEO_UTHAYAM,HIGH,MSAG5200PH-AKG-NODE431631
1923,382239120,LOW,LOW,LOW,LOW,HIGH,NO,NO,MSAG5200PH-AKG-NODE431631
1924,382239184,MEDIUM,MEDIUM,LOW,LOW,LOW,NO,NO,MSAG5200PH-AKG-NODE431631
1925,382239201,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1926,382239498,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_UTHAYAM,NO,MSAG5200PH-AKG-NODE431631
1927,382239630,LOW,LOW,LOW,MEDIUM,NO,PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1928,382239646,MEDIUM,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1929,382239668,LOW,LOW,HIGH,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1930,382239710,MEDIUM,LOW,LOW,LOW,LOW,NO,NO,MSAG5200PH-AKG-NODE431631
1931,382239846,LOW,MEDIUM,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1932,382239855,LOW,MEDIUM,MEDIUM,MEDIUM,MEDIUM,PEO_SILVER_PLUS,HIGH,MSAG5200PH-AKG-NODE431631
1933,382239857,LOW,LOW,LOW,LOW,LOW,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1934,382239866,LOW,MEDIUM,MEDIUM,HIGH,HIGH,NO,NO,MSAG5200PH-AKG-NODE431631
1935,382239885,MEDIUM,MEDIUM,MEDIUM,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1936,382239887,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1937,382239907,MEDIUM,HIGH,MEDIUM,MEDIUM,LOW,PEO_SILVER,NO,MSAG5200PH-AKG-NODE431631
1938,382239929,LOW,LOW,LOW,MEDIUM,LOW,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1939,382239937,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_UTHAYAM,HIGH,MSAG5200PH-AKG-NODE431631
1940,382239962,LOW,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1941,382239995,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1942,382239997,LOW,LOW,LOW,LOW,NO,PRANAMA,HIGH,MSAG5200PH-AKG-NODE431631
1943,382240289,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,PEO_UTHAYAM,LOW,MSAG5200PH-AKG-NODE431631
1944,382240856,LOW,MEDIUM,MEDIUM,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1945,382241336,LOW,LOW,MEDIUM,LOW,HIGH,NO,NO,MSAG5200PH-AKG-NODE431631
1946,382241370,LOW,MEDIUM,MEDIUM,MEDIUM,NO,PEO_UTHAYAM,LOW,MSAG5200PH-AKG-NODE431631
1947,382241579,LOW,MEDIUM,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1948,382241680,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,SLTStaff_PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1949,382241787,MEDIUM,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1950,382243076,MEDIUM,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1951,382243178,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1952,382243526,LOW,LOW,LOW,MEDIUM,HIGH,NO,NO,MSAG5200PH-AKG-NODE431631
1953,382243547,LOW,MEDIUM,LOW,LOW,MEDIUM,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1954,382243999,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1955,382244388,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,NO,NO,MSAG5200PH-AKG-NODE431631
1956,382244781,LOW,NO,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1957,382246011,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1958,382246359,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1959,382246601,MEDIUM,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1960,382246834,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_UNNATHAM,MEDIUM,MSAG5200PH-AKG-NODE431631
1961,382246997,MEDIUM,LOW,MEDIUM,MEDIUM,LOW,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1962,382247076,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1963,382247139,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1964,382247140,LOW,LOW,LOW,LOW,NO,PEO_SILVER,NO,MSAG5200PH-AKG-NODE431631
1965,382247721,MEDIUM,MEDIUM,LOW,MEDIUM,MEDIUM,NO,NO,MSAG5200PH-AKG-NODE431631
1966,382247749,LOW,MEDIUM,MEDIUM,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1967,382247861,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,PEO_UTHAYAM,MEDIUM,MSAG5200PH-AKG-NODE431631
1968,382247938,LOW,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1969,382248050,LOW,LOW,LOW,LOW,LOW,NO,NO,MSAG5200PH-AKG-NODE431631
1970,382248054,LOW,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1971,382248451,LOW,LOW,LOW,LOW,NO,PEO_SILVER,LOW,MSAG5200PH-AKG-NODE431631
1972,382248622,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1973,382248665,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1974,382248678,LOW,LOW,MEDIUM,LOW,NO,PEO_SILVER,NO,MSAG5200PH-AKG-NODE431631
1975,382248701,LOW,LOW,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1976,382248720,MEDIUM,LOW,MEDIUM,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1977,382248756,LOW,LOW,LOW,LOW,NO,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1978,382248814,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1979,382248928,LOW,LOW,LOW,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1980,382248938,LOW,LOW,MEDIUM,LOW,HIGH,NO,NO,MSAG5200PH-AKG-NODE431631
1981,382249001,MEDIUM,LOW,LOW,LOW,NO,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1982,382249027,MEDIUM,MEDIUM,MEDIUM,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1983,382249043,MEDIUM,MEDIUM,MEDIUM,HIGH,NO,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1984,382249045,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LOW,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1985,382249053,LOW,LOW,LOW,LOW,HIGH,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1986,382249083,LOW,LOW,LOW,LOW,NO,PEO_SILVER,NO,MSAG5200PH-AKG-NODE431631
1987,382249091,MEDIUM,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1988,382249194,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1989,382249203,MEDIUM,LOW,MEDIUM,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1990,382249214,LOW,LOW,LOW,LOW,MEDIUM,NO,NO,MSAG5200PH-AKG-NODE431631
1991,382249229,MEDIUM,MEDIUM,LOW,MEDIUM,NO,PEO_SILVER,MEDIUM,MSAG5200PH-AKG-NODE431631
1992,382249242,MEDIUM,LOW,MEDIUM,MEDIUM,NO,PEO_SILVER,HIGH,MSAG5200PH-AKG-NODE431631
1993,382249268,MEDIUM,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1994,382249276,MEDIUM,MEDIUM,LOW,MEDIUM,NO,NO,NO,MSAG5200PH-AKG-NODE431631
1995,382249322,LOW,LOW,LOW,LOW,NO,NO,NO,MSAG5200PH-AKG-NODE431631
